trade_id,year,quarter,year_quarter,exporter_country_code,exporter_country,exporter_region,importer_country_code,importer_country,importer_region,hardware_type,hardware_category,volume_units,trade_value_usd_millions,primary_supplier,trade_route,export_control_applied,restriction_factor,geopolitical_sensitivity,geo_risk_score_exporter,geo_risk_score_importer,data_source,is_synthetic
TF005497,2019,1,2019-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,862,43.12,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Low,5.28,4.92,UN Comtrade/WITS/SIA Reports,0
TF005498,2019,2,2019-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,936,46.81,Biren,Middle-East/South-Asia Corridor,0,1.0,Low,5.16,5.08,UN Comtrade/WITS/SIA Reports,0
TF005499,2019,3,2019-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1009,50.49,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Low,5.19,5.08,UN Comtrade/WITS/SIA Reports,0
TF005500,2019,4,2019-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,809,40.45,Intel Gaudi,Middle-East/South-Asia Corridor,0,1.0,Low,5.28,5.11,UN Comtrade/WITS/SIA Reports,0
TF005501,2020,1,2020-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,873,43.68,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Low,5.29,4.97,UN Comtrade/WITS/SIA Reports,0
TF005502,2020,2,2020-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1021,51.05,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Low,5.16,5.04,UN Comtrade/WITS/SIA Reports,0
TF005503,2020,3,2020-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,881,44.06,Biren,Middle-East/South-Asia Corridor,0,1.0,Low,5.34,5.06,UN Comtrade/WITS/SIA Reports,0
TF005504,2020,4,2020-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,896,44.81,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Low,5.07,5.08,UN Comtrade/WITS/SIA Reports,0
TF005505,2021,1,2021-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1551,77.6,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Low,5.25,4.94,UN Comtrade/WITS/SIA Reports,0
TF005506,2021,2,2021-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1659,82.99,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Low,5.08,4.99,UN Comtrade/WITS/SIA Reports,0
TF005507,2021,3,2021-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1636,81.84,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Low,5.15,4.9,UN Comtrade/WITS/SIA Reports,0
TF005508,2021,4,2021-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1436,71.82,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Low,5.07,5.13,UN Comtrade/WITS/SIA Reports,0
TF005509,2022,1,2022-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1642,82.13,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Low,5.17,5.01,UN Comtrade/WITS/SIA Reports,0
TF005510,2022,2,2022-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1921,96.05,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Low,5.33,4.9,UN Comtrade/WITS/SIA Reports,0
TF005511,2022,3,2022-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1857,92.87,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Low,5.34,4.96,UN Comtrade/WITS/SIA Reports,0
TF005512,2022,4,2022-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,1523,76.16,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Low,5.09,4.86,UN Comtrade/WITS/SIA Reports,0
TF005513,2023,1,2023-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3559,177.97,Intel Gaudi,Middle-East/South-Asia Corridor,0,1.0,Low,5.13,5.13,UN Comtrade/WITS/SIA Reports,0
TF005514,2023,2,2023-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4073,203.66,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Low,5.23,4.86,UN Comtrade/WITS/SIA Reports,0
TF005515,2023,3,2023-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3431,171.6,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Low,5.19,4.97,UN Comtrade/WITS/SIA Reports,0
TF005516,2023,4,2023-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3445,172.28,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Low,5.18,5.13,UN Comtrade/WITS/SIA Reports,0
TF005517,2024,1,2024-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3725,186.27,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Low,5.26,5.12,UN Comtrade/WITS/SIA Reports,1
TF005518,2024,2,2024-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3864,193.23,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Low,5.12,4.88,UN Comtrade/WITS/SIA Reports,1
TF005519,2024,3,2024-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4042,202.13,Intel Gaudi,Middle-East/South-Asia Corridor,0,1.0,Low,5.2,4.95,UN Comtrade/WITS/SIA Reports,1
TF005520,2024,4,2024-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,3825,191.29,Biren,Middle-East/South-Asia Corridor,0,1.0,Low,5.34,4.9,UN Comtrade/WITS/SIA Reports,1
TF005521,2025,1,2025-Q1,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4245,212.27,AWS Trainium,Middle-East/South-Asia Corridor,0,1.0,Low,5.08,4.95,UN Comtrade/WITS/SIA Reports,1
TF005522,2025,2,2025-Q2,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4836,241.83,Intel Gaudi,Middle-East/South-Asia Corridor,0,1.0,Low,5.33,4.97,UN Comtrade/WITS/SIA Reports,1
TF005523,2025,3,2025-Q3,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4509,225.5,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Low,5.17,4.89,UN Comtrade/WITS/SIA Reports,1
TF005524,2025,4,2025-Q4,SA,Saudi Arabia,Middle East,IN,India,South Asia,AI_Accelerator,Advanced,4147,207.39,AWS Trainium,Middle-East/South-Asia Corridor,0,1.0,Low,5.24,4.87,UN Comtrade/WITS/SIA Reports,1
TF005525,2015,1,2015-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,541,33.84,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.83,4.98,UN Comtrade/WITS/SIA Reports,0
TF005526,2015,2,2015-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,551,34.5,ASML,Trans-Pacific / Suez,0,1.0,Low,2.95,4.96,UN Comtrade/WITS/SIA Reports,0
TF005527,2015,3,2015-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,697,43.61,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.75,4.99,UN Comtrade/WITS/SIA Reports,0
TF005528,2015,4,2015-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,560,35.04,ASML,Trans-Pacific / Suez,0,1.0,Low,2.75,4.86,UN Comtrade/WITS/SIA Reports,0
TF005529,2016,1,2016-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,598,37.38,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.92,5.06,UN Comtrade/WITS/SIA Reports,0
TF005530,2016,2,2016-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,647,40.44,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.83,5.12,UN Comtrade/WITS/SIA Reports,0
TF005531,2016,3,2016-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,776,48.55,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.69,5.11,UN Comtrade/WITS/SIA Reports,0
TF005532,2016,4,2016-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,621,38.86,ASML,Trans-Pacific / Suez,0,1.0,Low,2.79,5.01,UN Comtrade/WITS/SIA Reports,0
TF005533,2017,1,2017-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,749,46.86,KLA,Trans-Pacific / Suez,0,1.0,Low,2.93,5.13,UN Comtrade/WITS/SIA Reports,0
TF005534,2017,2,2017-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,697,43.57,ASML,Trans-Pacific / Suez,0,1.0,Low,2.93,4.87,UN Comtrade/WITS/SIA Reports,0
TF005535,2017,3,2017-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,781,48.86,ASML,Trans-Pacific / Suez,0,1.0,Low,2.8,4.99,UN Comtrade/WITS/SIA Reports,0
TF005536,2017,4,2017-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,747,46.75,KLA,Trans-Pacific / Suez,0,1.0,Low,2.79,5.13,UN Comtrade/WITS/SIA Reports,0
TF005537,2018,1,2018-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,716,44.8,KLA,Trans-Pacific / Suez,0,1.0,Low,2.73,5.13,UN Comtrade/WITS/SIA Reports,0
TF005538,2018,2,2018-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,784,49.05,KLA,Trans-Pacific / Suez,0,1.0,Low,2.83,5.05,UN Comtrade/WITS/SIA Reports,0
TF005539,2018,3,2018-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,916,57.3,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.86,4.9,UN Comtrade/WITS/SIA Reports,0
TF005540,2018,4,2018-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,874,54.67,ASML,Trans-Pacific / Suez,0,1.0,Low,2.69,4.97,UN Comtrade/WITS/SIA Reports,0
TF005541,2019,1,2019-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,735,45.97,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.81,5.05,UN Comtrade/WITS/SIA Reports,0
TF005542,2019,2,2019-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1035,64.69,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.87,5.01,UN Comtrade/WITS/SIA Reports,0
TF005543,2019,3,2019-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1082,67.68,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.79,5.02,UN Comtrade/WITS/SIA Reports,0
TF005544,2019,4,2019-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,883,55.25,ASML,Trans-Pacific / Suez,0,1.0,Low,2.77,5.1,UN Comtrade/WITS/SIA Reports,0
TF005545,2020,1,2020-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,740,46.27,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.82,5.07,UN Comtrade/WITS/SIA Reports,0
TF005546,2020,2,2020-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1003,62.75,KLA,Trans-Pacific / Suez,0,1.0,Low,2.92,5.0,UN Comtrade/WITS/SIA Reports,0
TF005547,2020,3,2020-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,992,62.01,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.77,4.99,UN Comtrade/WITS/SIA Reports,0
TF005548,2020,4,2020-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,927,57.95,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.93,5.12,UN Comtrade/WITS/SIA Reports,0
TF005549,2021,1,2021-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,831,51.94,ASML,Trans-Pacific / Suez,0,1.0,Low,2.91,5.13,UN Comtrade/WITS/SIA Reports,0
TF005550,2021,2,2021-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1005,62.84,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.81,5.08,UN Comtrade/WITS/SIA Reports,0
TF005551,2021,3,2021-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1106,69.14,ASML,Trans-Pacific / Suez,0,1.0,Low,2.95,4.99,UN Comtrade/WITS/SIA Reports,0
TF005552,2021,4,2021-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1009,63.08,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.89,5.0,UN Comtrade/WITS/SIA Reports,0
TF005553,2022,1,2022-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1106,69.16,ASML,Trans-Pacific / Suez,0,1.0,Low,2.81,4.97,UN Comtrade/WITS/SIA Reports,0
TF005554,2022,2,2022-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1055,65.95,KLA,Trans-Pacific / Suez,0,1.0,Low,2.77,5.07,UN Comtrade/WITS/SIA Reports,0
TF005555,2022,3,2022-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1344,84.01,KLA,Trans-Pacific / Suez,0,1.0,Low,2.73,4.96,UN Comtrade/WITS/SIA Reports,0
TF005556,2022,4,2022-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,985,61.62,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.86,5.14,UN Comtrade/WITS/SIA Reports,0
TF005557,2023,1,2023-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1175,73.5,ASML,Trans-Pacific / Suez,0,1.0,Low,2.84,5.02,UN Comtrade/WITS/SIA Reports,0
TF005558,2023,2,2023-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1171,73.22,KLA,Trans-Pacific / Suez,0,1.0,Low,2.87,5.03,UN Comtrade/WITS/SIA Reports,0
TF005559,2023,3,2023-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1415,88.46,ASML,Trans-Pacific / Suez,0,1.0,Low,2.92,5.09,UN Comtrade/WITS/SIA Reports,0
TF005560,2023,4,2023-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1280,80.06,ASML,Trans-Pacific / Suez,0,1.0,Low,2.93,5.15,UN Comtrade/WITS/SIA Reports,0
TF005561,2024,1,2024-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1345,84.08,KLA,Trans-Pacific / Suez,0,1.0,Low,2.68,4.99,UN Comtrade/WITS/SIA Reports,1
TF005562,2024,2,2024-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1612,100.76,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.66,4.87,UN Comtrade/WITS/SIA Reports,1
TF005563,2024,3,2024-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1416,88.52,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.87,5.0,UN Comtrade/WITS/SIA Reports,1
TF005564,2024,4,2024-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1348,84.26,ASML,Trans-Pacific / Suez,0,1.0,Low,2.68,5.07,UN Comtrade/WITS/SIA Reports,1
TF005565,2025,1,2025-Q1,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1437,89.81,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.73,5.05,UN Comtrade/WITS/SIA Reports,1
TF005566,2025,2,2025-Q2,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1740,108.77,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.76,5.04,UN Comtrade/WITS/SIA Reports,1
TF005567,2025,3,2025-Q3,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1699,106.23,KLA,Trans-Pacific / Suez,0,1.0,Low,2.89,4.92,UN Comtrade/WITS/SIA Reports,1
TF005568,2025,4,2025-Q4,FR,France,Europe,IN,India,South Asia,Semiconductor_Equipment,Standard,1454,90.89,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.88,5.06,UN Comtrade/WITS/SIA Reports,1
TF005569,2015,1,2015-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,504,31.53,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.68,5.1,UN Comtrade/WITS/SIA Reports,0
TF005570,2015,2,2015-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,665,41.59,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.75,5.05,UN Comtrade/WITS/SIA Reports,0
TF005571,2015,3,2015-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,595,37.19,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.8,4.86,UN Comtrade/WITS/SIA Reports,0
TF005572,2015,4,2015-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,561,35.06,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.67,4.99,UN Comtrade/WITS/SIA Reports,0
TF005573,2016,1,2016-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,607,37.95,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.78,4.86,UN Comtrade/WITS/SIA Reports,0
TF005574,2016,2,2016-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,683,42.73,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.88,4.96,UN Comtrade/WITS/SIA Reports,0
TF005575,2016,3,2016-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,779,48.72,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.76,4.98,UN Comtrade/WITS/SIA Reports,0
TF005576,2016,4,2016-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,662,41.43,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.94,4.88,UN Comtrade/WITS/SIA Reports,0
TF005577,2017,1,2017-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,614,38.38,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.83,5.13,UN Comtrade/WITS/SIA Reports,0
TF005578,2017,2,2017-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,883,55.21,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.8,4.99,UN Comtrade/WITS/SIA Reports,0
TF005579,2017,3,2017-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,857,53.58,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.82,5.04,UN Comtrade/WITS/SIA Reports,0
TF005580,2017,4,2017-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,795,49.69,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.87,5.0,UN Comtrade/WITS/SIA Reports,0
TF005581,2018,1,2018-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,757,47.34,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.84,4.99,UN Comtrade/WITS/SIA Reports,0
TF005582,2018,2,2018-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,864,54.05,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.65,4.9,UN Comtrade/WITS/SIA Reports,0
TF005583,2018,3,2018-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,913,57.07,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.9,4.93,UN Comtrade/WITS/SIA Reports,0
TF005584,2018,4,2018-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,810,50.67,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.75,4.88,UN Comtrade/WITS/SIA Reports,0
TF005585,2019,1,2019-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,909,56.82,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.91,4.87,UN Comtrade/WITS/SIA Reports,0
TF005586,2019,2,2019-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,985,61.59,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.75,5.15,UN Comtrade/WITS/SIA Reports,0
TF005587,2019,3,2019-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,934,58.4,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.72,5.02,UN Comtrade/WITS/SIA Reports,0
TF005588,2019,4,2019-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,933,58.34,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.71,5.06,UN Comtrade/WITS/SIA Reports,0
TF005589,2020,1,2020-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,716,44.78,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.93,4.87,UN Comtrade/WITS/SIA Reports,0
TF005590,2020,2,2020-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1006,62.89,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.8,4.98,UN Comtrade/WITS/SIA Reports,0
TF005591,2020,3,2020-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1068,66.76,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.95,5.05,UN Comtrade/WITS/SIA Reports,0
TF005592,2020,4,2020-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,769,48.07,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.8,5.01,UN Comtrade/WITS/SIA Reports,0
TF005593,2021,1,2021-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,913,57.07,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.82,4.86,UN Comtrade/WITS/SIA Reports,0
TF005594,2021,2,2021-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1092,68.3,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.86,4.88,UN Comtrade/WITS/SIA Reports,0
TF005595,2021,3,2021-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1108,69.27,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.82,5.05,UN Comtrade/WITS/SIA Reports,0
TF005596,2021,4,2021-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,864,54.03,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.84,4.93,UN Comtrade/WITS/SIA Reports,0
TF005597,2022,1,2022-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1020,63.81,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.88,5.06,UN Comtrade/WITS/SIA Reports,0
TF005598,2022,2,2022-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1058,66.14,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.83,5.14,UN Comtrade/WITS/SIA Reports,0
TF005599,2022,3,2022-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1120,70.01,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.91,5.06,UN Comtrade/WITS/SIA Reports,0
TF005600,2022,4,2022-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1145,71.62,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.73,4.94,UN Comtrade/WITS/SIA Reports,0
TF005601,2023,1,2023-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1248,78.02,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.76,4.87,UN Comtrade/WITS/SIA Reports,0
TF005602,2023,2,2023-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1331,83.21,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.69,5.09,UN Comtrade/WITS/SIA Reports,0
TF005603,2023,3,2023-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1408,88.05,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.91,5.09,UN Comtrade/WITS/SIA Reports,0
TF005604,2023,4,2023-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1088,68.02,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.76,5.08,UN Comtrade/WITS/SIA Reports,0
TF005605,2024,1,2024-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1293,80.83,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.94,5.07,UN Comtrade/WITS/SIA Reports,1
TF005606,2024,2,2024-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1332,83.29,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.91,4.88,UN Comtrade/WITS/SIA Reports,1
TF005607,2024,3,2024-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1444,90.26,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.87,5.11,UN Comtrade/WITS/SIA Reports,1
TF005608,2024,4,2024-Q4,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1404,87.76,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.74,4.96,UN Comtrade/WITS/SIA Reports,1
TF005609,2025,1,2025-Q1,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1444,90.31,Intel Foundry Services,Trans-Pacific / Suez,0,1.0,Low,2.75,4.92,UN Comtrade/WITS/SIA Reports,1
TF005610,2025,2,2025-Q2,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1760,110.05,TSMC,Trans-Pacific / Suez,0,1.0,Low,2.92,4.94,UN Comtrade/WITS/SIA Reports,1
TF005611,2025,3,2025-Q3,FR,France,Europe,IN,India,South Asia,Advanced_Logic_Chip,Advanced,1663,103.95,Samsung Foundry,Trans-Pacific / Suez,0,1.0,Low,2.9,5.07,UN Comtrade/WITS/SIA Reports,1
